t,c,SMA,EMA,RSI,MACD,MACD_SIGNAL,MACD_DIFF
2020-01-02 05:00:00,28.684,,28.684,78.98280552342672,0.0,0.0,0.0
2020-01-03 05:00:00,29.534,,28.76495238095238,78.98280552342672,0.0678062678062652,0.01356125356125304,0.05424501424501216
2020-01-06 05:00:00,30.1027,,28.89235691609977,78.98280552342672,0.1655244973660892,0.043953902322220274,0.12157059504386894
2020-01-07 05:00:00,31.2707,,29.118865781233126,78.98280552342672,0.3333718339458258,0.1018374886469414,0.23153434529888442
2020-01-08 05:00:00,32.8093,,29.47033570682997,78.98280552342672,0.5838143701955225,0.19823286495665765,0.38558150523886486
2020-01-09 05:00:00,32.0893,,29.71976087760807,78.98280552342672,0.7159409798476197,0.30177448793485007,0.41416649191276966
2020-01-10 05:00:00,31.8767,,29.925183651169206,78.98280552342672,0.7943405631380358,0.4002877029754872,0.3940528601625486
2020-01-13 05:00:00,34.9907,,30.40761377962928,78.98280552342672,1.0951226803810883,0.5392546984566075,0.5558679819244808
2020-01-14 05:00:00,35.8613,,30.927012467283635,78.98280552342672,1.3877477274475147,0.7089533042547889,0.6787944231927259
2020-01-15 05:00:00,34.5667,,31.273649375161384,78.98280552342672,1.4979246420728067,0.8667475718183926,0.6311770702544142
2020-01-16 05:00:00,34.2327,,31.555463720384108,78.98280552342672,1.540531345644503,1.0015043265836145,0.5390270190608883
2020-01-17 05:00:00,34.0333,,31.791448127966575,78.98280552342672,1.5404502006292233,1.1092935013927363,0.43115669923648703
2020-01-21 05:00:00,36.48,,32.23797687768405,78.98280552342672,1.7180099850117934,1.2310367981165478,0.4869731868952456
2020-01-22 05:00:00,37.9707,,32.783950508380805,78.98280552342672,1.9564615541433028,1.3761217493218987,0.5803398048214041
2020-01-23 05:00:00,38.1467,,33.29468855520168,79.23709567411255,2.135026611962651,1.5279027218500494,0.6071238901126017
2020-01-24 05:00:00,37.6547,,33.70992774042057,76.45236722404904,2.2113493596904874,1.6645920494181372,0.5467573102723502
2020-01-27 05:00:00,37.2013,,34.04243938419004,73.87570759420133,2.209777160791319,1.7736290716927736,0.4361480890985452
2020-01-28 05:00:00,37.7933,,34.39966420474337,75.05773326779342,2.230587806545067,1.8650208186632324,0.3655669878818346
2020-01-29 05:00:00,38.7327,,34.81233428048209,76.84787250312277,2.2964105312063126,1.9512987611718486,0.3451117700344639
2020-01-30 05:00:00,42.7207,34.837575,35.565511968055226,82.56781829871362,2.6399421755283043,2.08902744404314,0.5509147314851646
2020-01-31 05:00:00,43.3713,35.57194,36.30892035204997,83.29299397680984,2.9309058036947775,2.2574031159734673,0.6735026877213102
2020-02-03 05:00:00,52.0,36.69524,37.803308889949975,89.51990535337545,3.8137974690252605,2.568681986583826,1.2451154824414346
2020-02-04 05:00:00,59.1373,38.146969999999996,39.8351175670976,92.132102786941,5.031416893782485,3.061228968023558,1.9701879257589265
2020-02-05 05:00:00,48.98,39.03243500000001,40.70605875118354,66.6655029182275,5.117785196440906,3.4725402137070276,1.6452449827338782
